Scenario,Asset,Strategy,Seed,Final Date,Final Value,Total Invested,Random Value
B,^GSPC,growing,47,4/11/25,9025.03,8000,8810.2
B,^GSPC,growing,48,4/11/25,9025.03,8000,8990.29
B,^GSPC,growing,49,4/11/25,9025.03,8000,8983.94
B,^GSPC,growing,50,4/11/25,9025.03,8000,8799.31
B,^GSPC,growing,51,4/11/25,9025.03,8000,8812.69
B,^GSPC,growing,52,4/11/25,9025.03,8000,9097.68
B,^GSPC,growing,53,4/11/25,9025.03,8000,9066.13
B,^GSPC,growing,54,4/11/25,9025.03,8000,8728.38
B,^GSPC,growing,55,4/11/25,9025.03,8000,9001.11
B,^GSPC,growing,56,4/11/25,9025.03,8000,8902.56
B,^GSPC,growing,57,4/11/25,9025.03,8000,8720.19
B,^GSPC,growing,58,4/11/25,9025.03,8000,8926.85
B,^GSPC,growing,59,4/11/25,9025.03,8000,9118.54
B,^GSPC,growing,60,4/11/25,9025.03,8000,9204.5
B,^GSPC,growing,61,4/11/25,9025.03,8000,9027.24
B,^GSPC,growing,62,4/11/25,9025.03,8000,9102.23
B,^GSPC,growing,63,4/11/25,9025.03,8000,9092.62
B,^GSPC,growing,64,4/11/25,9025.03,8000,9184.65
B,^GSPC,growing,65,4/11/25,9025.03,8000,8888.83
B,^GSPC,growing,66,4/11/25,9025.03,8000,9029.69
B,^GSPC,growing,67,4/11/25,9025.03,8000,9065.96
B,^GSPC,growing,68,4/11/25,9025.03,8000,8813.21
B,^GSPC,growing,69,4/11/25,9025.03,8000,8684.11
B,^GSPC,growing,70,4/11/25,9025.03,8000,9186.43
B,^GSPC,growing,71,4/11/25,9025.03,8000,9105.35
B,^GSPC,growing,72,4/11/25,9025.03,8000,8981.93
B,^GSPC,growing,73,4/11/25,9025.03,8000,8926.81
B,^GSPC,growing,74,4/11/25,9025.03,8000,9108.74
B,^GSPC,growing,75,4/11/25,9025.03,8000,8663.69
B,^GSPC,growing,76,4/11/25,9025.03,8000,9161.62
B,^GSPC,growing,77,4/11/25,9025.03,8000,9116.01
B,^GSPC,growing,78,4/11/25,9025.03,8000,9029.93
B,^GSPC,growing,79,4/11/25,9025.03,8000,9087.6
B,^GSPC,growing,80,4/11/25,9025.03,8000,8816.36
B,^GSPC,growing,81,4/11/25,9025.03,8000,9048.2
B,^GSPC,growing,82,4/11/25,9025.03,8000,9124.01
B,^GSPC,growing,83,4/11/25,9025.03,8000,9257.02
B,^GSPC,growing,84,4/11/25,9025.03,8000,8770.62
B,^GSPC,growing,85,4/11/25,9025.03,8000,8846.24
B,^GSPC,growing,86,4/11/25,9025.03,8000,9066.47
B,^GSPC,growing,87,4/11/25,9025.03,8000,9078.52
B,^GSPC,growing,88,4/11/25,9025.03,8000,9100.17
B,^GSPC,growing,89,4/11/25,9025.03,8000,9038.9
B,^GSPC,growing,90,4/11/25,9025.03,8000,8797.53
B,^GSPC,growing,91,4/11/25,9025.03,8000,8816.51
B,^GSPC,growing,92,4/11/25,9025.03,8000,8943.67
B,^GSPC,growing,93,4/11/25,9025.03,8000,8922.52
B,^GSPC,growing,94,4/11/25,9025.03,8000,8970.47
B,^GSPC,growing,95,4/11/25,9025.03,8000,8938.71
B,^GSPC,growing,96,4/11/25,9025.03,8000,9127.5
B,^GSPC,growing,97,4/11/25,9025.03,8000,9147.81
B,^GSPC,growing,98,4/11/25,9025.03,8000,8927.28
B,^GSPC,growing,99,4/11/25,9025.03,8000,8884.05
B,^GSPC,growing,100,4/11/25,9025.03,8000,9104.81
B,^GSPC,buythedip,1,4/11/25,2592.47,2000,8883.75
B,^GSPC,buythedip,2,4/11/25,2592.47,2000,8934.91
B,^GSPC,buythedip,3,4/11/25,2592.47,2000,8788.8
B,^GSPC,buythedip,4,4/11/25,2592.47,2000,9251.29
B,^GSPC,buythedip,5,4/11/25,2592.47,2000,8944.39
B,^GSPC,buythedip,6,4/11/25,2592.47,2000,8957.45
B,^GSPC,buythedip,7,4/11/25,2592.47,2000,9107.29
B,^GSPC,buythedip,8,4/11/25,2592.47,2000,8932.77
B,^GSPC,buythedip,9,4/11/25,2592.47,2000,8905.65
B,^GSPC,buythedip,10,4/11/25,2592.47,2000,8901.07
B,^GSPC,buythedip,11,4/11/25,2592.47,2000,8813.55
B,^GSPC,buythedip,12,4/11/25,2592.47,2000,8707.09
B,^GSPC,buythedip,13,4/11/25,2592.47,2000,9212.45
B,^GSPC,buythedip,14,4/11/25,2592.47,2000,9051.69
B,^GSPC,buythedip,15,4/11/25,2592.47,2000,9262.75
B,^GSPC,buythedip,16,4/11/25,2592.47,2000,9020.8
B,^GSPC,buythedip,17,4/11/25,2592.47,2000,9061.3
B,^GSPC,buythedip,18,4/11/25,2592.47,2000,9178.86
B,^GSPC,buythedip,19,4/11/25,2592.47,2000,9117.54
B,^GSPC,buythedip,20,4/11/25,2592.47,2000,8995.51
B,^GSPC,buythedip,21,4/11/25,2592.47,2000,8974.42
B,^GSPC,buythedip,22,4/11/25,2592.47,2000,9136.68
B,^GSPC,buythedip,23,4/11/25,2592.47,2000,9014.96
B,^GSPC,buythedip,24,4/11/25,2592.47,2000,9110.08
B,^GSPC,buythedip,25,4/11/25,2592.47,2000,9000.99
B,^GSPC,buythedip,26,4/11/25,2592.47,2000,9065.65
B,^GSPC,buythedip,27,4/11/25,2592.47,2000,9084.77
B,^GSPC,buythedip,28,4/11/25,2592.47,2000,9199.58
B,^GSPC,buythedip,29,4/11/25,2592.47,2000,8891.88
B,^GSPC,buythedip,30,4/11/25,2592.47,2000,9060.41
B,^GSPC,buythedip,31,4/11/25,2592.47,2000,9227.22
B,^GSPC,buythedip,32,4/11/25,2592.47,2000,9075.57
B,^GSPC,buythedip,33,4/11/25,2592.47,2000,8803.11
B,^GSPC,buythedip,34,4/11/25,2592.47,2000,9047.03
B,^GSPC,buythedip,35,4/11/25,2592.47,2000,8999.45
B,^GSPC,buythedip,36,4/11/25,2592.47,2000,8945.34
B,^GSPC,buythedip,37,4/11/25,2592.47,2000,8804.05
B,^GSPC,buythedip,38,4/11/25,2592.47,2000,8875.49
B,^GSPC,buythedip,39,4/11/25,2592.47,2000,9092.13
B,^GSPC,buythedip,40,4/11/25,2592.47,2000,9085.6
B,^GSPC,buythedip,41,4/11/25,2592.47,2000,9163.64
B,^GSPC,buythedip,42,4/11/25,2592.47,2000,9269.5
B,^GSPC,buythedip,43,4/11/25,2592.47,2000,8824.46
B,^GSPC,buythedip,44,4/11/25,2592.47,2000,8937.34
B,^GSPC,buythedip,45,4/11/25,2592.47,2000,9301.14
B,^GSPC,buythedip,46,4/11/25,2592.47,2000,9102.33
B,^GSPC,buythedip,47,4/11/25,2592.47,2000,8810.2
B,^GSPC,buythedip,48,4/11/25,2592.47,2000,8990.29
B,^GSPC,buythedip,49,4/11/25,2592.47,2000,8983.94
B,^GSPC,buythedip,50,4/11/25,2592.47,2000,8799.31
B,^GSPC,buythedip,51,4/11/25,2592.47,2000,8812.69
B,^GSPC,buythedip,52,4/11/25,2592.47,2000,9097.68
B,^GSPC,buythedip,53,4/11/25,2592.47,2000,9066.13
B,^GSPC,buythedip,54,4/11/25,2592.47,2000,8728.38
B,^GSPC,buythedip,55,4/11/25,2592.47,2000,9001.11
B,^GSPC,buythedip,56,4/11/25,2592.47,2000,8902.56
B,^GSPC,buythedip,57,4/11/25,2592.47,2000,8720.19
B,^GSPC,buythedip,58,4/11/25,2592.47,2000,8926.85
B,^GSPC,buythedip,59,4/11/25,2592.47,2000,9118.54
B,^GSPC,buythedip,60,4/11/25,2592.47,2000,9204.5
B,^GSPC,buythedip,61,4/11/25,2592.47,2000,9027.24
B,^GSPC,buythedip,62,4/11/25,2592.47,2000,9102.23
B,^GSPC,buythedip,63,4/11/25,2592.47,2000,9092.62
B,^GSPC,buythedip,64,4/11/25,2592.47,2000,9184.65
B,^GSPC,buythedip,65,4/11/25,2592.47,2000,8888.83
B,^GSPC,buythedip,66,4/11/25,2592.47,2000,9029.69
B,^GSPC,buythedip,67,4/11/25,2592.47,2000,9065.96
B,^GSPC,buythedip,68,4/11/25,2592.47,2000,8813.21
B,^GSPC,buythedip,69,4/11/25,2592.47,2000,8684.11
B,^GSPC,buythedip,70,4/11/25,2592.47,2000,9186.43
B,^GSPC,buythedip,71,4/11/25,2592.47,2000,9105.35
B,^GSPC,buythedip,72,4/11/25,2592.47,2000,8981.93
B,^GSPC,buythedip,73,4/11/25,2592.47,2000,8926.81
B,^GSPC,buythedip,74,4/11/25,2592.47,2000,9108.74
B,^GSPC,buythedip,75,4/11/25,2592.47,2000,8663.69
B,^GSPC,buythedip,76,4/11/25,2592.47,2000,9161.62
B,^GSPC,buythedip,77,4/11/25,2592.47,2000,9116.01
B,^GSPC,buythedip,78,4/11/25,2592.47,2000,9029.93
B,^GSPC,buythedip,79,4/11/25,2592.47,2000,9087.6
B,^GSPC,buythedip,80,4/11/25,2592.47,2000,8816.36
B,^GSPC,buythedip,81,4/11/25,2592.47,2000,9048.2
B,^GSPC,buythedip,82,4/11/25,2592.47,2000,9124.01
B,^GSPC,buythedip,83,4/11/25,2592.47,2000,9257.02
B,^GSPC,buythedip,84,4/11/25,2592.47,2000,8770.62
B,^GSPC,buythedip,85,4/11/25,2592.47,2000,8846.24
B,^GSPC,buythedip,86,4/11/25,2592.47,2000,9066.47
B,^GSPC,buythedip,87,4/11/25,2592.47,2000,9078.52
B,^GSPC,buythedip,88,4/11/25,2592.47,2000,9100.17
B,^GSPC,buythedip,89,4/11/25,2592.47,2000,9038.9
B,^GSPC,buythedip,90,4/11/25,2592.47,2000,8797.53
B,^GSPC,buythedip,91,4/11/25,2592.47,2000,8816.51
B,^GSPC,buythedip,92,4/11/25,2592.47,2000,8943.67
B,^GSPC,buythedip,93,4/11/25,2592.47,2000,8922.52
B,^GSPC,buythedip,94,4/11/25,2592.47,2000,8970.47
B,^GSPC,buythedip,95,4/11/25,2592.47,2000,8938.71
B,^GSPC,buythedip,96,4/11/25,2592.47,2000,9127.5
B,^GSPC,buythedip,97,4/11/25,2592.47,2000,9147.81
B,^GSPC,buythedip,98,4/11/25,2592.47,2000,8927.28
B,^GSPC,buythedip,99,4/11/25,2592.47,2000,8884.05
B,^GSPC,buythedip,100,4/11/25,2592.47,2000,9104.81
B,^GSPC,0.98buythedip,1,4/11/25,8574.98,12000,8883.75
B,^GSPC,0.98buythedip,2,4/11/25,8574.98,12000,8934.91
B,^GSPC,0.98buythedip,3,4/11/25,8574.98,12000,8788.8
B,^GSPC,0.98buythedip,4,4/11/25,8574.98,12000,9251.29
B,^GSPC,0.98buythedip,5,4/11/25,8574.98,12000,8944.39
B,^GSPC,0.98buythedip,6,4/11/25,8574.98,12000,8957.45
B,^GSPC,0.98buythedip,7,4/11/25,8574.98,12000,9107.29
B,^GSPC,0.98buythedip,8,4/11/25,8574.98,12000,8932.77
B,^GSPC,0.98buythedip,9,4/11/25,8574.98,12000,8905.65
B,^GSPC,0.98buythedip,10,4/11/25,8574.98,12000,8901.07
B,^GSPC,0.98buythedip,11,4/11/25,8574.98,12000,8813.55
B,^GSPC,0.98buythedip,12,4/11/25,8574.98,12000,8707.09
B,^GSPC,0.98buythedip,13,4/11/25,8574.98,12000,9212.45
B,^GSPC,0.98buythedip,14,4/11/25,8574.98,12000,9051.69
B,^GSPC,0.98buythedip,15,4/11/25,8574.98,12000,9262.75
B,^GSPC,0.98buythedip,16,4/11/25,8574.98,12000,9020.8
B,^GSPC,0.98buythedip,17,4/11/25,8574.98,12000,9061.3
B,^GSPC,0.98buythedip,18,4/11/25,8574.98,12000,9178.86
B,^GSPC,0.98buythedip,19,4/11/25,8574.98,12000,9117.54
B,^GSPC,0.98buythedip,20,4/11/25,8574.98,12000,8995.51
B,^GSPC,0.98buythedip,21,4/11/25,8574.98,12000,8974.42
B,^GSPC,0.98buythedip,22,4/11/25,8574.98,12000,9136.68
B,^GSPC,0.98buythedip,23,4/11/25,8574.98,12000,9014.96
B,^GSPC,0.98buythedip,24,4/11/25,8574.98,12000,9110.08
B,^GSPC,0.98buythedip,25,4/11/25,8574.98,12000,9000.99
B,^GSPC,0.98buythedip,26,4/11/25,8574.98,12000,9065.65
B,^GSPC,0.98buythedip,27,4/11/25,8574.98,12000,9084.77
B,^GSPC,0.98buythedip,28,4/11/25,8574.98,12000,9199.58
B,^GSPC,0.98buythedip,29,4/11/25,8574.98,12000,8891.88
B,^GSPC,0.98buythedip,30,4/11/25,8574.98,12000,9060.41
B,^GSPC,0.98buythedip,31,4/11/25,8574.98,12000,9227.22
B,^GSPC,0.98buythedip,32,4/11/25,8574.98,12000,9075.57
B,^GSPC,0.98buythedip,33,4/11/25,8574.98,12000,8803.11
B,^GSPC,0.98buythedip,34,4/11/25,8574.98,12000,9047.03
B,^GSPC,0.98buythedip,35,4/11/25,8574.98,12000,8999.45
B,^GSPC,0.98buythedip,36,4/11/25,8574.98,12000,8945.34
B,^GSPC,0.98buythedip,37,4/11/25,8574.98,12000,8804.05
B,^GSPC,0.98buythedip,38,4/11/25,8574.98,12000,8875.49
B,^GSPC,0.98buythedip,39,4/11/25,8574.98,12000,9092.13
B,^GSPC,0.98buythedip,40,4/11/25,8574.98,12000,9085.6
B,^GSPC,0.98buythedip,41,4/11/25,8574.98,12000,9163.64
B,^GSPC,0.98buythedip,42,4/11/25,8574.98,12000,9269.5
B,^GSPC,0.98buythedip,43,4/11/25,8574.98,12000,8824.46
B,^GSPC,0.98buythedip,44,4/11/25,8574.98,12000,8937.34
B,^GSPC,0.98buythedip,45,4/11/25,8574.98,12000,9301.14
B,^GSPC,0.98buythedip,46,4/11/25,8574.98,12000,9102.33
B,^GSPC,0.98buythedip,47,4/11/25,8574.98,12000,8810.2
B,^GSPC,0.98buythedip,48,4/11/25,8574.98,12000,8990.29
B,^GSPC,0.98buythedip,49,4/11/25,8574.98,12000,8983.94
B,^GSPC,0.98buythedip,50,4/11/25,8574.98,12000,8799.31
B,^GSPC,0.98buythedip,51,4/11/25,8574.98,12000,8812.69
B,^GSPC,0.98buythedip,52,4/11/25,8574.98,12000,9097.68
B,^GSPC,0.98buythedip,53,4/11/25,8574.98,12000,9066.13
B,^GSPC,0.98buythedip,54,4/11/25,8574.98,12000,8728.38
B,^GSPC,0.98buythedip,55,4/11/25,8574.98,12000,9001.11
B,^GSPC,0.98buythedip,56,4/11/25,8574.98,12000,8902.56
B,^GSPC,0.98buythedip,57,4/11/25,8574.98,12000,8720.19
B,^GSPC,0.98buythedip,58,4/11/25,8574.98,12000,8926.85
B,^GSPC,0.98buythedip,59,4/11/25,8574.98,12000,9118.54
B,^GSPC,0.98buythedip,60,4/11/25,8574.98,12000,9204.5
B,^GSPC,0.98buythedip,61,4/11/25,8574.98,12000,9027.24
B,^GSPC,0.98buythedip,62,4/11/25,8574.98,12000,9102.23
B,^GSPC,0.98buythedip,63,4/11/25,8574.98,12000,9092.62
B,^GSPC,0.98buythedip,64,4/11/25,8574.98,12000,9184.65
B,^GSPC,0.98buythedip,65,4/11/25,8574.98,12000,8888.83
B,^GSPC,0.98buythedip,66,4/11/25,8574.98,12000,9029.69
B,^GSPC,0.98buythedip,67,4/11/25,8574.98,12000,9065.96
B,^GSPC,0.98buythedip,68,4/11/25,8574.98,12000,8813.21
B,^GSPC,0.98buythedip,69,4/11/25,8574.98,12000,8684.11
B,^GSPC,0.98buythedip,70,4/11/25,8574.98,12000,9186.43
B,^GSPC,0.98buythedip,71,4/11/25,8574.98,12000,9105.35
B,^GSPC,0.98buythedip,72,4/11/25,8574.98,12000,8981.93
B,^GSPC,0.98buythedip,73,4/11/25,8574.98,12000,8926.81
B,^GSPC,0.98buythedip,74,4/11/25,8574.98,12000,9108.74
B,^GSPC,0.98buythedip,75,4/11/25,8574.98,12000,8663.69
B,^GSPC,0.98buythedip,76,4/11/25,8574.98,12000,9161.62
B,^GSPC,0.98buythedip,77,4/11/25,8574.98,12000,9116.01
B,^GSPC,0.98buythedip,78,4/11/25,8574.98,12000,9029.93
B,^GSPC,0.98buythedip,79,4/11/25,8574.98,12000,9087.6
B,^GSPC,0.98buythedip,80,4/11/25,8574.98,12000,8816.36
B,^GSPC,0.98buythedip,81,4/11/25,8574.98,12000,9048.2
B,^GSPC,0.98buythedip,82,4/11/25,8574.98,12000,9124.01
B,^GSPC,0.98buythedip,83,4/11/25,8574.98,12000,9257.02
B,^GSPC,0.98buythedip,84,4/11/25,8574.98,12000,8770.62
B,^GSPC,0.98buythedip,85,4/11/25,8574.98,12000,8846.24
B,^GSPC,0.98buythedip,86,4/11/25,8574.98,12000,9066.47
B,^GSPC,0.98buythedip,87,4/11/25,8574.98,12000,9078.52
B,^GSPC,0.98buythedip,88,4/11/25,8574.98,12000,9100.17
B,^GSPC,0.98buythedip,89,4/11/25,8574.98,12000,9038.9
B,^GSPC,0.98buythedip,90,4/11/25,8574.98,12000,8797.53
B,^GSPC,0.98buythedip,91,4/11/25,8574.98,12000,8816.51
B,^GSPC,0.98buythedip,92,4/11/25,8574.98,12000,8943.67
B,^GSPC,0.98buythedip,93,4/11/25,8574.98,12000,8922.52
B,^GSPC,0.98buythedip,94,4/11/25,8574.98,12000,8970.47
B,^GSPC,0.98buythedip,95,4/11/25,8574.98,12000,8938.71
B,^GSPC,0.98buythedip,96,4/11/25,8574.98,12000,9127.5
B,^GSPC,0.98buythedip,97,4/11/25,8574.98,12000,9147.81
B,^GSPC,0.98buythedip,98,4/11/25,8574.98,12000,8927.28
B,^GSPC,0.98buythedip,99,4/11/25,8574.98,12000,8884.05
B,^GSPC,0.98buythedip,100,4/11/25,8574.98,12000,9104.81
B,^GSPC,complexbuythedip,1,4/11/25,9261.02,8250,8883.75
B,^GSPC,complexbuythedip,2,4/11/25,9261.02,8250,8934.91
B,^GSPC,complexbuythedip,3,4/11/25,9261.02,8250,8788.8
B,^GSPC,complexbuythedip,4,4/11/25,9261.02,8250,9251.29
B,^GSPC,complexbuythedip,5,4/11/25,9261.02,8250,8944.39
B,^GSPC,complexbuythedip,6,4/11/25,9261.02,8250,8957.45
B,^GSPC,complexbuythedip,7,4/11/25,9261.02,8250,9107.29
B,^GSPC,complexbuythedip,8,4/11/25,9261.02,8250,8932.77
B,^GSPC,complexbuythedip,9,4/11/25,9261.02,8250,8905.65
B,^GSPC,complexbuythedip,10,4/11/25,9261.02,8250,8901.07
B,^GSPC,complexbuythedip,11,4/11/25,9261.02,8250,8813.55
B,^GSPC,complexbuythedip,12,4/11/25,9261.02,8250,8707.09
B,^GSPC,complexbuythedip,13,4/11/25,9261.02,8250,9212.45
B,^GSPC,complexbuythedip,14,4/11/25,9261.02,8250,9051.69
B,^GSPC,complexbuythedip,15,4/11/25,9261.02,8250,9262.75
B,^GSPC,complexbuythedip,16,4/11/25,9261.02,8250,9020.8
B,^GSPC,complexbuythedip,17,4/11/25,9261.02,8250,9061.3
B,^GSPC,complexbuythedip,18,4/11/25,9261.02,8250,9178.86
B,^GSPC,complexbuythedip,19,4/11/25,9261.02,8250,9117.54
B,^GSPC,complexbuythedip,20,4/11/25,9261.02,8250,8995.51
B,^GSPC,complexbuythedip,21,4/11/25,9261.02,8250,8974.42
B,^GSPC,complexbuythedip,22,4/11/25,9261.02,8250,9136.68
B,^GSPC,complexbuythedip,23,4/11/25,9261.02,8250,9014.96
B,^GSPC,complexbuythedip,24,4/11/25,9261.02,8250,9110.08
B,^GSPC,complexbuythedip,25,4/11/25,9261.02,8250,9000.99
B,^GSPC,complexbuythedip,26,4/11/25,9261.02,8250,9065.65
B,^GSPC,complexbuythedip,27,4/11/25,9261.02,8250,9084.77
B,^GSPC,complexbuythedip,28,4/11/25,9261.02,8250,9199.58
B,^GSPC,complexbuythedip,29,4/11/25,9261.02,8250,8891.88
B,^GSPC,complexbuythedip,30,4/11/25,9261.02,8250,9060.41
B,^GSPC,complexbuythedip,31,4/11/25,9261.02,8250,9227.22
B,^GSPC,complexbuythedip,32,4/11/25,9261.02,8250,9075.57
B,^GSPC,complexbuythedip,33,4/11/25,9261.02,8250,8803.11
B,^GSPC,complexbuythedip,34,4/11/25,9261.02,8250,9047.03
B,^GSPC,complexbuythedip,35,4/11/25,9261.02,8250,8999.45
B,^GSPC,complexbuythedip,36,4/11/25,9261.02,8250,8945.34
B,^GSPC,complexbuythedip,37,4/11/25,9261.02,8250,8804.05
B,^GSPC,complexbuythedip,38,4/11/25,9261.02,8250,8875.49
B,^GSPC,complexbuythedip,39,4/11/25,9261.02,8250,9092.13
B,^GSPC,complexbuythedip,40,4/11/25,9261.02,8250,9085.6
B,^GSPC,complexbuythedip,41,4/11/25,9261.02,8250,9163.64
B,^GSPC,complexbuythedip,42,4/11/25,9261.02,8250,9269.5
B,^GSPC,complexbuythedip,43,4/11/25,9261.02,8250,8824.46
B,^GSPC,complexbuythedip,44,4/11/25,9261.02,8250,8937.34
B,^GSPC,complexbuythedip,45,4/11/25,9261.02,8250,9301.14
B,^GSPC,complexbuythedip,46,4/11/25,9261.02,8250,9102.33
B,^GSPC,complexbuythedip,47,4/11/25,9261.02,8250,8810.2
B,^GSPC,complexbuythedip,48,4/11/25,9261.02,8250,8990.29
B,^GSPC,complexbuythedip,49,4/11/25,9261.02,8250,8983.94
B,^GSPC,complexbuythedip,50,4/11/25,9261.02,8250,8799.31
B,^GSPC,complexbuythedip,51,4/11/25,9261.02,8250,8812.69
B,^GSPC,complexbuythedip,52,4/11/25,9261.02,8250,9097.68
B,^GSPC,complexbuythedip,53,4/11/25,9261.02,8250,9066.13
B,^GSPC,complexbuythedip,54,4/11/25,9261.02,8250,8728.38
B,^GSPC,complexbuythedip,55,4/11/25,9261.02,8250,9001.11
B,^GSPC,complexbuythedip,56,4/11/25,9261.02,8250,8902.56
B,^GSPC,complexbuythedip,57,4/11/25,9261.02,8250,8720.19
B,^GSPC,complexbuythedip,58,4/11/25,9261.02,8250,8926.85
B,^GSPC,complexbuythedip,59,4/11/25,9261.02,8250,9118.54
B,^GSPC,complexbuythedip,60,4/11/25,9261.02,8250,9204.5
B,^GSPC,complexbuythedip,61,4/11/25,9261.02,8250,9027.24
B,^GSPC,complexbuythedip,62,4/11/25,9261.02,8250,9102.23
B,^GSPC,complexbuythedip,63,4/11/25,9261.02,8250,9092.62
B,^GSPC,complexbuythedip,64,4/11/25,9261.02,8250,9184.65
B,^GSPC,complexbuythedip,65,4/11/25,9261.02,8250,8888.83
B,^GSPC,complexbuythedip,66,4/11/25,9261.02,8250,9029.69
B,^GSPC,complexbuythedip,67,4/11/25,9261.02,8250,9065.96
B,^GSPC,complexbuythedip,68,4/11/25,9261.02,8250,8813.21
B,^GSPC,complexbuythedip,69,4/11/25,9261.02,8250,8684.11
B,^GSPC,complexbuythedip,70,4/11/25,9261.02,8250,9186.43
B,^GSPC,complexbuythedip,71,4/11/25,9261.02,8250,9105.35
B,^GSPC,complexbuythedip,72,4/11/25,9261.02,8250,8981.93
B,^GSPC,complexbuythedip,73,4/11/25,9261.02,8250,8926.81
B,^GSPC,complexbuythedip,74,4/11/25,9261.02,8250,9108.74
B,^GSPC,complexbuythedip,75,4/11/25,9261.02,8250,8663.69
B,^GSPC,complexbuythedip,76,4/11/25,9261.02,8250,9161.62
B,^GSPC,complexbuythedip,77,4/11/25,9261.02,8250,9116.01
B,^GSPC,complexbuythedip,78,4/11/25,9261.02,8250,9029.93
B,^GSPC,complexbuythedip,79,4/11/25,9261.02,8250,9087.6
B,^GSPC,complexbuythedip,80,4/11/25,9261.02,8250,8816.36
B,^GSPC,complexbuythedip,81,4/11/25,9261.02,8250,9048.2
B,^GSPC,complexbuythedip,82,4/11/25,9261.02,8250,9124.01
B,^GSPC,complexbuythedip,83,4/11/25,9261.02,8250,9257.02
B,^GSPC,complexbuythedip,84,4/11/25,9261.02,8250,8770.62
B,^GSPC,complexbuythedip,85,4/11/25,9261.02,8250,8846.24
B,^GSPC,complexbuythedip,86,4/11/25,9261.02,8250,9066.47
B,^GSPC,complexbuythedip,87,4/11/25,9261.02,8250,9078.52
B,^GSPC,complexbuythedip,88,4/11/25,9261.02,8250,9100.17
B,^GSPC,complexbuythedip,89,4/11/25,9261.02,8250,9038.9
B,^GSPC,complexbuythedip,90,4/11/25,9261.02,8250,8797.53
B,^GSPC,complexbuythedip,91,4/11/25,9261.02,8250,8816.51
B,^GSPC,complexbuythedip,92,4/11/25,9261.02,8250,8943.67
B,^GSPC,complexbuythedip,93,4/11/25,9261.02,8250,8922.52
B,^GSPC,complexbuythedip,94,4/11/25,9261.02,8250,8970.47
B,^GSPC,complexbuythedip,95,4/11/25,9261.02,8250,8938.71
B,^GSPC,complexbuythedip,96,4/11/25,9261.02,8250,9127.5
B,^GSPC,complexbuythedip,97,4/11/25,9261.02,8250,9147.81
B,^GSPC,complexbuythedip,98,4/11/25,9261.02,8250,8927.28
B,^GSPC,complexbuythedip,99,4/11/25,9261.02,8250,8884.05
B,^GSPC,complexbuythedip,100,4/11/25,9261.02,8250,9104.81
C,^GSPC,first,1,4/11/25,115269.78,47000,112683.8
C,^GSPC,first,2,4/11/25,115269.78,47000,114809.66
C,^GSPC,first,3,4/11/25,115269.78,47000,111634
C,^GSPC,first,4,4/11/25,115269.78,47000,118937.13
C,^GSPC,first,5,4/11/25,115269.78,47000,117061.48
C,^GSPC,first,6,4/11/25,115269.78,47000,110677.76
C,^GSPC,first,7,4/11/25,115269.78,47000,115604.75
C,^GSPC,first,8,4/11/25,115269.78,47000,116568.29
C,^GSPC,first,9,4/11/25,115269.78,47000,122941.42
C,^GSPC,first,10,4/11/25,115269.78,47000,111274.2
C,^GSPC,first,11,4/11/25,115269.78,47000,119578.63
C,^GSPC,first,12,4/11/25,115269.78,47000,114229.61
C,^GSPC,first,13,4/11/25,115269.78,47000,112131.92
C,^GSPC,first,14,4/11/25,115269.78,47000,115410.24
C,^GSPC,first,15,4/11/25,115269.78,47000,112184.53
C,^GSPC,first,16,4/11/25,115269.78,47000,118090.65
C,^GSPC,first,17,4/11/25,115269.78,47000,111132.45
C,^GSPC,first,18,4/11/25,115269.78,47000,108311.73
C,^GSPC,first,19,4/11/25,115269.78,47000,114484.1
C,^GSPC,first,20,4/11/25,115269.78,47000,125635.64
C,^GSPC,first,21,4/11/25,115269.78,47000,116990.86
C,^GSPC,first,22,4/11/25,115269.78,47000,119423.68
C,^GSPC,first,23,4/11/25,115269.78,47000,116186.75
C,^GSPC,first,24,4/11/25,115269.78,47000,114717.65
C,^GSPC,first,25,4/11/25,115269.78,47000,116198.41
C,^GSPC,first,26,4/11/25,115269.78,47000,126087.92
C,^GSPC,first,27,4/11/25,115269.78,47000,118596.01
C,^GSPC,first,28,4/11/25,115269.78,47000,116320.31
C,^GSPC,first,29,4/11/25,115269.78,47000,119662.22
C,^GSPC,first,30,4/11/25,115269.78,47000,113881
C,^GSPC,first,31,4/11/25,115269.78,47000,116320.88
C,^GSPC,first,32,4/11/25,115269.78,47000,124248.49
C,^GSPC,first,33,4/11/25,115269.78,47000,117686.69
C,^GSPC,first,34,4/11/25,115269.78,47000,110179.26
C,^GSPC,first,35,4/11/25,115269.78,47000,115054.61
C,^GSPC,first,36,4/11/25,115269.78,47000,115025.81
C,^GSPC,first,37,4/11/25,115269.78,47000,119654.95
C,^GSPC,first,38,4/11/25,115269.78,47000,116373.55
C,^GSPC,first,39,4/11/25,115269.78,47000,119621.16
C,^GSPC,first,40,4/11/25,115269.78,47000,114032.28
C,^GSPC,first,41,4/11/25,115269.78,47000,116863.86
C,^GSPC,first,42,4/11/25,115269.78,47000,118126.54
C,^GSPC,first,43,4/11/25,115269.78,47000,121158.92
C,^GSPC,first,44,4/11/25,115269.78,47000,119653.29
C,^GSPC,first,45,4/11/25,115269.78,47000,120023.49
C,^GSPC,first,46,4/11/25,115269.78,47000,119084.31
